clipped_smiles	ID
[15CH3]C(=O)c1cccc2c1OCC2	EN300-103816
COc1cccnc1C([15CH3])=O	EN300-103831
[15CH3]C(=O)c1cncc2[nH]ncc12	EN300-103867
CC(C)C1(C([15CH3])=O)CC1	EN300-103914
Cc1c(Cl)ccnc1C([15CH3])=O	EN300-103926
Cc1cc(Br)cnc1C([15CH3])=O	EN300-103943
[15CH3]C(=O)c1cncc2cnccc12	EN300-103968
[15CH3]C(=O)CNC(N)=O	EN300-10397
[15CH3]C(=O)c1cnc2c(c1)NC(=O)CO2	EN300-103979
Cc1nn2ccccc2c1C([15CH3])=O	EN300-103989
[15CH3]C(=O)c1cc2scnc2[nH]1	EN300-103993
[15CH3]C(=O)c1ccc2cnsc2c1	EN300-103995
COc1ccc2[nH]c(C([15CH3])=O)cc2n1	EN300-103999
CS(=O)(=O)N1CCCC1C([15CH3])=O	EN300-10402
[15CH3]C(=O)C1CC(=O)N(CC(N)=O)C1	EN300-104020
[15CH3]C(=O)c1cc(C(F)(F)F)no1	EN300-104060
CC(C)(Cc1cccc(Cl)c1)C([15CH3])=O	EN300-104073
[15CH3]C(=O)CNc1cccc(C#N)c1	EN300-104118
[15CH3]C(=O)CC1CCCCO1	EN300-104135
[15CH3]C(=O)CCCc1cc(Cl)sc1Cl	EN300-104163
CC(C)CC1(C([15CH3])=O)CCCC1	EN300-104169
Cc1csc(NC(C)C([15CH3])=O)n1	EN300-104185
Cc1csc(NCC([15CH3])=O)n1	EN300-104189
Cc1cc(C([15CH3])=O)ccc1Cl	EN300-104262
[15CH3]C(=O)CC1CS(=O)(=O)CCN1	EN300-104300
CC(C)(C([15CH3])=O)C1CCOCC1	EN300-104341
CC(C([15CH3])=O)C1CCOCC1	EN300-104342
[15CH3]C(=O)C1(F)CCOCC1	EN300-104347
[15CH3]C(=O)[C@@H]1CCCO1	EN300-104395
CCC(C)c1ccc(C([15CH3])=O)cc1	EN300-104412
COc1cc(C([15CH3])=O)c(F)cn1	EN300-104426
Cc1cc(F)c(C([15CH3])=O)cc1F	EN300-104448
[15CH3]C(=O)C1(N)CCS(=O)(=O)CC1	EN300-104482
Cc1cc(CC([15CH3])=O)ccc1F	EN300-104489
[15CH3]C(=O)CCCc1csc(N)n1	EN300-104508
[15CH3]C(=O)CCSc1ccccn1	EN300-104515
Cc1cc(C([15CH3])=O)c[nH]1	EN300-104519
[15CH3]C(=O)c1ccc(F)c(Cl)c1	EN300-104562
[15CH3]C(=O)c1cc2cc(F)cc(F)c2[nH]1	EN300-104563
[15CH3]C(=O)CNC1CCS(=O)(=O)C1	EN300-10459
[15CH3]C(=O)CCC1CCC(=O)N1	EN300-104592
[15CH3]C(=O)CCc1ccc(N)nc1	EN300-104600
CC(C)(C)OCC([15CH3])=O	EN300-104666
[15CH3]C(=O)c1ccc(-c2ccccn2)s1	EN300-104673
[15CH3]C(=O)c1[nH]nc(C2CC2)c1Cl	EN300-104711
[15CH3]C(=O)c1ccc2c(c1)NC(=O)C2	EN300-104722
CC(C)c1cccc(C([15CH3])=O)n1	EN300-104733
CCC(C)(O)C([15CH3])=O	EN300-104746
Cc1c[nH]c(C([15CH3])=O)cc1=O	EN300-104851
[15CH3]C(=O)C1CC(c2ccc(Cl)cc2)C1	EN300-104862
[15CH3]C(=O)CCc1ccc2c(c1)CCO2	EN300-104870
[15CH3]C(=O)c1cc(Cl)cc(Cl)c1C(=O)O	EN300-104879
[15CH3]C(=O)c1c(Cl)cc(Cl)cc1C(=O)O	EN300-104879
[15CH3]C(=O)c1ccc(-c2cscn2)cc1	EN300-104880
CNC(=O)c1cccc(C([15CH3])=O)n1	EN300-104891
[15CH3]C(=O)C1CCCN1c1cnccn1	EN300-104892
Cc1ccc2nc(C([15CH3])=O)ccc2c1	EN300-104939
[15CH3]C(=O)c1ccc2cc(Cl)ccc2n1	EN300-104940
Cc1cccc2ccc(C([15CH3])=O)nc12	EN300-104942
[15CH3]C(=O)c1ccc2cccc(Cl)c2n1	EN300-104943
CC(O)(C([15CH3])=O)C(F)F	EN300-104967
Cc1nc(C([15CH3])=O)c(C)o1	EN300-104978
CC(C)C(C([15CH3])=O)c1cccnc1	EN300-105014
COC(=O)CC1(C([15CH3])=O)CC1	EN300-105021
[15CH3]C(=O)c1cccc(-n2cccc2)n1	EN300-105054
[15CH3]C(=O)c1cc(-n2cccc2)ccn1	EN300-105055
[15CH3]C(=O)c1ccnc(-n2cccc2)c1	EN300-105056
COc1ccncc1C([15CH3])=O	EN300-105058
Cc1cccc(O)c1C([15CH3])=O	EN300-105059
COCC(C)(C)C([15CH3])=O	EN300-105061
Cc1nc(C([15CH3])=O)co1	EN300-105066
[15CH3]C(=O)c1cccc(F)c1O	EN300-105068
[15CH3]C(=O)c1ccc2ccncc2n1	EN300-105071
[15CH3]C(=O)c1ncc(C(F)(F)F)cn1	EN300-105072
Cn1cc(C(N)=O)cc1C([15CH3])=O	EN300-105081
Cc1cc(CC([15CH3])=O)n[nH]1	EN300-105110
[15CH3]C(=O)c1ccc(O)cc1C(=O)O	EN300-105130
[15CH3]C(=O)c1cc(O)ccc1C(=O)O	EN300-105130
[15CH3]C(=O)[C@H]1C[C@H](O)C1	EN300-105137
CSc1nc(=O)[nH]c(C)c1C([15CH3])=O	EN300-105151
CC(CC(C)C(=O)O)C([15CH3])=O	EN300-105196
CC(CC(C)C(=O)O)C([15CH3])=O	EN300-105196
[15CH3]C(=O)C1CC2CCC1CC2	EN300-105236
[15CH3]C(=O)c1ncc(-c2ccccc2)o1	EN300-105269
[15CH3]C(=O)[C@H](N)c1ccc(O)cc1	EN300-105272
CC12CC3CC(C1)CC(C([15CH3])=O)(C3)C2	EN300-105275
[15CH3]C(=O)CCCc1ccc(F)c(F)c1	EN300-105281
Cc1cnc(CC([15CH3])=O)s1	EN300-105284
COc1c(F)ccc(F)c1C([15CH3])=O	EN300-105296
COCC(C)CC([15CH3])=O	EN300-105301
[15CH3]C(=O)c1cc(N)ncc1Br	EN300-105307
[15CH3]C(=O)c1ccc(C2CC2)cn1	EN300-105309
CC(CCN)C([15CH3])=O	EN300-105318
CN(C)Cc1ccsc1C([15CH3])=O	EN300-105330
Cc1nnc(CCC([15CH3])=O)o1	EN300-105334
[15CH3]C(=O)c1cc(C(F)(F)F)c[nH]1	EN300-105341
CC(=O)c1ccc(C(F)(F)C([15CH3])=O)[nH]1	EN300-105363
[15CH3]C(=O)C(O)c1cc(Cl)cc(Cl)c1	EN300-105383
[15CH3]C(=O)c1cc(F)cc(C(F)(F)F)c1	EN300-105387
[15CH3]C(=O)Cc1nnco1	EN300-105417
CC(CSc1ccc(F)cc1)C([15CH3])=O	EN300-105421
[15CH3]C(=O)C1CCC(C#N)CC1	EN300-105437
[15CH3]C(=O)CCc1nnc(C2CC2)o1	EN300-105463
[15CH3]C(=O)C1CCNCC1(F)F	EN300-105499
[15CH3]C(=O)c1cc2c(cn1)OCCO2	EN300-105518
CC(C)C(C([15CH3])=O)c1ccc(F)cc1	EN300-105520
[15CH3]C(=O)c1ccn2cccc2c1	EN300-105526
CC1(C([15CH3])=O)CCNC1	EN300-105554
Cc1nn(CC(F)(F)F)cc1C([15CH3])=O	EN300-105560
CCC(CC)CC([15CH3])=O	EN300-105612
Cc1cc(F)ccc1C([15CH3])=O	EN300-105632
[15CH3]C(=O)c1ccc2c(c1)CCC2=O	EN300-105645
CC(C)CC1(C([15CH3])=O)CCC1	EN300-105647
[15CH3]C(=O)Cc1c[nH]c2ncccc12	EN300-105676
[15CH3]C(=O)c1nc2ccccc2[nH]c1=O	EN300-105687
[15CH3]C(=O)C1(CO)COC1	EN300-105693
CCC1(C([15CH3])=O)CCCC1	EN300-105710
CC1CCC(CC([15CH3])=O)C1	EN300-105711
COC(=O)c1ccncc1C([15CH3])=O	EN300-105727
CC(CC([15CH3])=O)c1ccncc1	EN300-105736
Cc1nnc(CC([15CH3])=O)o1	EN300-105749
CC(C)C(C([15CH3])=O)c1ccccn1	EN300-105756
COc1cc(C([15CH3])=O)ccc1O	EN300-105765
[15CH3]C(=O)c1cccc(Cl)c1Br	EN300-105772
[15CH3]C(=O)c1ccc(Br)c(Cl)c1	EN300-105786
CC(C)C(C([15CH3])=O)c1ccccn1	EN300-105818
COc1cccc(OC)c1CC([15CH3])=O	EN300-105826
CCOc1cc(C([15CH3])=O)ccc1OC	EN300-10586
[15CH3]C(=O)CSc1ccc(O)cc1	EN300-105862
[15CH3]C(=O)C(CO)c1ccccc1	EN300-105884
[15CH3]C(=O)C1CC12CCCCC2	EN300-105932
CCc1n[nH]c(=O)c(C([15CH3])=O)c1CC	EN300-105949
CC(C)[C@@H](C([15CH3])=O)N(C)C	EN300-106003
CC(C)CNc1nc(C([15CH3])=O)cs1	EN300-10601
[15CH3]C(=O)c1ccc(CO)c(F)c1	EN300-106010
[15CH3]C(=O)c1c[nH]c(C2CC2)n1	EN300-106019
[15CH3]C(=O)[C@@]1(C(F)(F)F)CCCN1	EN300-106037
Cc1cc(Cl)c(C([15CH3])=O)cn1	EN300-106073
Cc1nn(CC(C)C)c(Cl)c1C([15CH3])=O	EN300-10610
[15CH3]C(=O)c1cnc(N)s1	EN300-106106
[15CH3]C(=O)Cc1ccno1	EN300-106130
[15CH3]C(=O)C1(Cc2ccccc2)CCC1	EN300-106141
CCC1(C)CC1C([15CH3])=O	EN300-106149
CCNC(=O)c1cccc(C([15CH3])=O)n1	EN300-106184
CSc1cc(C([15CH3])=O)c(Cl)cc1Cl	EN300-106299
CC(Oc1ccc(Br)cc1)C([15CH3])=O	EN300-10630
CC1CC(C#N)(C([15CH3])=O)C1	EN300-106305
CSc1cc(C)ccc1C([15CH3])=O	EN300-106315
[15CH3]C(=O)C12CCC(F)(CC1)CC2	EN300-106450
Cc1nn(C)c(C)c1OCC([15CH3])=O	EN300-106452
[15CH3]C(=O)c1cc2ccccc2nc1N	EN300-106460
[15CH3]C(=O)[C@@H](N)Cc1ccc(Cl)cc1	EN300-106481
[15CH3]C(=O)[C@@H]1C[C@H](C(F)(F)F)CN1	EN300-106489
Cc1ccc(S(N)(=O)=O)c(C([15CH3])=O)c1	EN300-106505
COC(=O)CC(C)C([15CH3])=O	EN300-106540
CN(C)C(=O)c1cccc(C([15CH3])=O)n1	EN300-106563
Cc1cc2c(C([15CH3])=O)cccc2[nH]1	EN300-106597
[15CH3]C(=O)c1cc2[nH]ccc2cn1	EN300-106609
CCC(C([15CH3])=O)c1ccc(Br)cc1	EN300-106619
CCC(C([15CH3])=O)c1ccc(OC)cc1	EN300-106620
COc1cc(F)ccc1C([15CH3])=O	EN300-106621
CCCC1(C([15CH3])=O)CCC1	EN300-106627
[15CH3]C(=O)C1CC2CC2C1	EN300-106634
CC12CCC(C([15CH3])=O)(CC1)CC2	EN300-106635
[15CH3]C(=O)C12CCC(CC1)CC2	EN300-106638
[15CH3]C(=O)c1nscc1N	EN300-106672
[15CH3]C(=O)c1csc2c1CCCCCC2	EN300-1066996
[15CH3]C(=O)c1cc2c(Br)cccn2n1	EN300-1067023
C=Cc1ccc(C([15CH3])=O)cc1	EN300-106706
COC(=O)c1ccc(CCC([15CH3])=O)[nH]1	EN300-1067087
Cc1ccc(C([15CH3])=O)cc1OC(F)F	EN300-1067680
[15CH3]C(=O)CCn1ccc(=O)[nH]c1=O	EN300-106781
[15CH3]C(=O)c1cnc(O)c(F)c1	EN300-106796
CC[C@H](C)[C@H](O)C([15CH3])=O	EN300-1068109
CC(C)(C)[C@@H]1CCCC[C@H]1C([15CH3])=O	EN300-1068126
CC(C)CC1(C([15CH3])=O)COC1	EN300-1068154
[15CH3]C(=O)[C@H]1CNC[C@@H](C(=O)O)C1	EN300-1068187
[15CH3]C(=O)[C@@H]1CNC[C@H](C(=O)O)C1	EN300-1068187
[15CH3]C(=O)c1ncc(C(F)(F)F)cc1N	EN300-1068225
[15CH3]C(=O)c1cn2ccncc2n1	EN300-1068231
[15CH3]C(=O)c1cccc(F)c1Br	EN300-106825
[15CH3]C(=O)COC1CC1(F)F	EN300-1068276
[15CH3]C(=O)c1ccc(F)s1	EN300-106868
[15CH3]C(=O)C1C2CCC1CC2	EN300-106871
[15CH3]C(=O)c1c[nH]c2ccc(F)cc12	EN300-106949
[15CH3]C(=O)c1ccc(-c2nnn[nH]2)cc1	EN300-10695
[15CH3]C(=O)CC1CS(=O)(=O)CCN1	EN300-106969
CC(C)Cc1nc(N)sc1C([15CH3])=O	EN300-106985
[15CH3]C(=O)C1(c2c(Cl)cccc2Cl)CC1	EN300-106999
CSc1ccc(C(N)CC([15CH3])=O)cc1	EN300-1070276
Cc1cc(=O)[nH]cc1C([15CH3])=O	EN300-107047
[15CH3]C(=O)CC1(CO)CC1	EN300-107048
CS(=O)(=O)N1CCN(CC([15CH3])=O)CC1	EN300-107056
Cc1cc(C([15CH3])=O)c(Br)s1	EN300-107064
[15CH3]C(=O)c1cnn(-c2cccnc2)c1	EN300-107082
C[C@H](OC(C)(C)C)[C@@H](N)C([15CH3])=O	EN300-1071008
CC1CCC(C([15CH3])=O)O1	EN300-107103
CNc1ncc(C([15CH3])=O)o1	EN300-1071032
[15CH3]C(=O)[C@H](N)C1CCC1	EN300-107106
COC(C([15CH3])=O)c1ccccc1	EN300-107126
[15CH3]C(=O)c1ccc(Cl)c(F)c1O	EN300-1071314
CNc1ncc(C([15CH3])=O)s1	EN300-107144
CC(C)CN1CCC(C([15CH3])=O)C1	EN300-107145
[15CH3]C(=O)c1nscc1N	EN300-107151
[15CH3]C(=O)CC1COC1	EN300-107184
[15CH3]C(=O)CC1(O)CCCOC1	EN300-1071940
[15CH3]C(=O)CC(C(F)F)n1ccnc1	EN300-1072011
C[C@@H]1C[C@H](C([15CH3])=O)CC(C)(C)C1	EN300-1072066
CC(CN(C)C)C([15CH3])=O	EN300-1072123
Cn1ncc(N)c1CCC([15CH3])=O	EN300-1072127
[15CH3]C(=O)c1ccc2c(c1)CCS2(=O)=O	EN300-1072138
[15CH3]C(=O)c1ccc2c(c1)C=CS2(=O)=O	EN300-1072140
COC1(C([15CH3])=O)CCSCC1	EN300-1072195
COC1(C([15CH3])=O)CC2CCC1C2	EN300-1072196
COC1(C([15CH3])=O)CCCOC1	EN300-1072199
COC1(C([15CH3])=O)CC(C)(C)C1	EN300-1072201
CCOC1(C([15CH3])=O)CCSCC1	EN300-1072216
[15CH3]C(=O)C1(Oc2ccccc2)CCC1	EN300-1072250
[15CH3]C(=O)C1(n2cccc2)CCCC1	EN300-1072363
[15CH3]C(=O)C1(n2ccnc2)CCCC1	EN300-1072364
[15CH3]C(=O)C1(n2cccn2)CCCC1	EN300-1072365
[15CH3]C(=O)C1(n2cccn2)CCC1	EN300-1072450
[15CH3]C(=O)C1(n2cccn2)CCOCC1	EN300-1072501
[15CH3]C(=O)C1(n2cccc2)COC1	EN300-1072516
COCc1ccc(C([15CH3])=O)cc1OC	EN300-107256
[15CH3]C(=O)Cc1c(Cl)cc(Cl)cc1Cl	EN300-1072602
COCC1(C([15CH3])=O)CCCCO1	EN300-1072672
CC(C)c1ccc(Cl)cc1C([15CH3])=O	EN300-1072676
[15CH3]C(=O)c1ccc(O)c2ccccc12	EN300-107268
CCCC1(C([15CH3])=O)CC1	EN300-107278
CCCn1nc(C)c(C([15CH3])=O)c1C	EN300-107281
COC(=O)c1c(C([15CH3])=O)n[nH]c1C	EN300-1072828
Cc1[nH]nc(C([15CH3])=O)c1C(=O)O	EN300-1072829
Cc1[nH]nc(C(=O)O)c1C([15CH3])=O	EN300-1072829
[15CH3]C(=O)C1C[C@H]2C[C@@H](N)[C@H]2C1	EN300-1072876
CCc1nnc(C([15CH3])=O)[nH]1	EN300-1072886
[15CH3]C(=O)CCNC(N)=O	EN300-10729
[15CH3]C(=O)c1ccc(Cl)c(C(F)(F)F)c1	EN300-107294
[15CH3]C(=O)c1nc(Br)c2n1CCCC2	EN300-1072952
[15CH3]C(=O)CC1CCOC1=O	EN300-1072972
[15CH3]C(=O)C(F)(F)C(O)C1CC1	EN300-1072978
Cc1oc2cc(C([15CH3])=O)[nH]c2c1C	EN300-1072993
CCCCn1nc(C)c(C([15CH3])=O)c1Cl	EN300-10730
[15CH3]C(=O)COc1ccc(Cl)cn1	EN300-1073081
[15CH3]C(=O)CC(O)C1CCCC1	EN300-1073089
CC1(C)COC(C([15CH3])=O)CO1	EN300-1073124
COc1cncc(C([15CH3])=O)c1	EN300-1073127
COC(C([15CH3])=O)c1cc(F)cc(F)c1	EN300-1073137
[15CH3]C(=O)c1cc2sc(Br)cc2[nH]1	EN300-1073157
Cn1cc(C2CCCC2C([15CH3])=O)cn1	EN300-1073160
[15CH3]C(=O)[C@@]12CCCCC[C@H]1OCC2	EN300-1073199
Cc1cc(C2CC2)ncc1C([15CH3])=O	EN300-1073200
[15CH3]C(=O)CC1CCCOCC1	EN300-1073207
CC12CCC(C([15CH3])=O)(CC1)CO2	EN300-1073210
[15CH3]C(=O)Cc1ccccc1CC(N)=O	EN300-1073241
[15CH3]C(=O)c1cccc(F)c1NC1CC1	EN300-1073257
Cn1cc(CC([15CH3])=O)nn1	EN300-1073264
Cn1ncnc1CC([15CH3])=O	EN300-1073274
[15CH3]C(=O)C(O)C1(O)CCC1	EN300-1073320
[15CH3]C(=O)c1ccc2c(c1)C(=O)OCC2	EN300-1073337
[15CH3]C(=O)[C@H]1CC[C@@H](CN)O1	EN300-1073354
CC1(C)CC(C)(C([15CH3])=O)C1	EN300-1073501
COC1(C#N)CC(C([15CH3])=O)C1	EN300-1073533
CC(C)c1cn(C(C)(C)C([15CH3])=O)nn1	EN300-1073556
Cn1cc(Br)c(=O)c(C([15CH3])=O)c1	EN300-1073559
Cc1ccc(O)cc1C([15CH3])=O	EN300-107368
COc1ccc(C)c(C([15CH3])=O)c1	EN300-107369
Cc1cc(C([15CH3])=O)c(Cl)cc1F	EN300-107378
COc1cc(F)c(C([15CH3])=O)cc1OC	EN300-107381
[15CH3]C(=O)C1CCCn2nncc21	EN300-1074188
[15CH3]C(=O)c1cccn2nncc12	EN300-1074193
[15CH3]C(=O)C1(O)CC(c2ccccc2)C1	EN300-1074247
[15CH3]C(=O)c1cccn2nncc12	EN300-1074262
[15CH3]C(=O)C1CCCn2nncc21	EN300-1074263
[15CH3]C(=O)COc1ccc(F)cn1	EN300-1074286
CC[C@@H](O)CC([15CH3])=O	EN300-1074314
[15CH3]C(=O)C1CCCCS1	EN300-107433
COC(=O)C[C@@H]1CN[C@H](C([15CH3])=O)C1	EN300-1074338
[15CH3]C(=O)CNc1cnccn1	EN300-1074341
[15CH3]C(=O)C1CCCCS1(=O)=O	EN300-107435
[15CH3]C(=O)C1CCC(OC(F)F)C1	EN300-1074372
[15CH3]C(=O)CC(C(F)F)n1cccn1	EN300-1074374
CC(C)(C)c1nnc(C([15CH3])=O)[nH]1	EN300-1074388
[15CH3]C(=O)C1SCCS1	EN300-107439
[15CH3]C(=O)c1cc(Cl)cc(Br)c1	EN300-107464
[15CH3]C(=O)c1coc(C(F)(F)F)n1	EN300-107467
[15CH3]C(=O)CN1CSCC1=O	EN300-10747
[15CH3]C(=O)C1CCNC(=O)C1	EN300-107493
[15CH3]C(=O)C1CCCCN1CC(F)F	EN300-107502
CCc1oc(C([15CH3])=O)cc1C	EN300-107510
CC1CCN(CC([15CH3])=O)CC1	EN300-107547
COC1CCC(C([15CH3])=O)CC1	EN300-107566
CC(C)Oc1cc(C([15CH3])=O)ccn1	EN300-107674
[15CH3]C(=O)C(N)Cc1cc(Cl)cc(Cl)c1	EN300-107684
[15CH3]C(=O)c1cc2c(s1)CCSC2	EN300-107710
[15CH3]C(=O)c1ccnc2[nH]ncc12	EN300-1077112
CC(OC1CCCCCC1)C([15CH3])=O	EN300-107726
CC(C)NC(=O)N1CCC[C@H]1C([15CH3])=O	EN300-107731
[15CH3]C(=O)c1c(Cl)nc(Cl)nc1Cl	EN300-107738
Cc1ccc(Cl)c(C([15CH3])=O)c1	EN300-107786
[15CH3]C(=O)c1cc(Cl)cs1	EN300-107803
COc1ccc(C(F)F)cc1C([15CH3])=O	EN300-107816
COc1ccc(CC([15CH3])=O)c(Cl)c1	EN300-107831
[15CH3]C(=O)Cc1ccc(O)cc1Cl	EN300-107885
[15CH3]C(=O)Cn1cc(C2CC2)nn1	EN300-107892
CN(CCO)CC([15CH3])=O	EN300-107899
[15CH3]C(=O)C1C2CCCCCCC21	EN300-107901
COc1cc(OC)nc(C([15CH3])=O)c1	EN300-107955
Cc1c(C([15CH3])=O)ccc(F)c1F	EN300-107964
Cc1ccc(Br)c(CCC([15CH3])=O)c1	EN300-107977
[15CH3]C(=O)c1cc(S(N)(=O)=O)ccc1Cl	EN300-10798
[15CH3]C(=O)CNC(=O)c1cccnc1	EN300-107990
[15CH3]C(=O)Cc1ccccc1CN	EN300-107997
[15CH3]C(=O)c1cc(S(N)(=O)=O)ccc1F	EN300-10800
Cc1sc(C([15CH3])=O)cc1CS(C)(=O)=O	EN300-108009
CCC(OC1CCCCC1)C([15CH3])=O	EN300-108029
[15CH3]C(=O)C(O)C1COC1	EN300-1080372
Cc1cc(C)c(C([15CH3])=O)cn1	EN300-108042
Cc1cc(CCC([15CH3])=O)c(C)s1	EN300-108066
COCCC1(C([15CH3])=O)CCCC1	EN300-108087
[15CH3]C(=O)C1CCc2cn[nH]c21	EN300-1081114
[15CH3]C(=O)CCc1cccc(C#N)c1	EN300-108118
COC(=O)C1(C)CC(C([15CH3])=O)C1	EN300-1081196
CC1(C([15CH3])=O)CC(C#N)C1	EN300-1081198
[15CH3]C(=O)c1cc2c(Cl)cccc2s1	EN300-10812
Cc1cc(C)n2ccc(C([15CH3])=O)c2n1	EN300-1081263
CNC(=O)CCC([15CH3])=O	EN300-1081277
[15CH3]C(=O)c1noc(C2CC2)n1	EN300-108143
CC(C)[C@H](C([15CH3])=O)N(C)C	EN300-108172
CC1(C)CCCC(C([15CH3])=O)C1	EN300-108189
[15CH3]C(=O)C1=NOC(CN)C1	EN300-1081937
CC(C)(C)OC(=O)N[C@H](CN)C([15CH3])=O	EN300-1081939
[15CH3]C(=O)[C@@]1(F)C[C@@H]1c1ccccc1	EN300-1081940
[15CH3]C(=O)C12C3C4C1C1C2C3C41CO	EN300-1081965
[15CH3]C(=O)c1ccc(C2CC2)s1	EN300-108215
Cc1cc(C)c(C([15CH3])=O)[nH]1	EN300-108231
Cn1ccc(C([15CH3])=O)c1	EN300-108239
CCC(=O)c1ccc(C([15CH3])=O)cc1	EN300-108240
[15CH3]C(=O)C1CC2CC(N)C2C1	EN300-1082510
CC(C)(C([15CH3])=O)n1cncn1	EN300-1082533
Cc1c(C([15CH3])=O)cnc2ccnn12	EN300-1082583
CSc1nc(C([15CH3])=O)cs1	EN300-1082617
Cc1cc(=O)[nH]c2cc(C([15CH3])=O)nn12	EN300-1082618
C[C@@H](CC([15CH3])=O)c1ccccc1	EN300-108269
CCC(C([15CH3])=O)n1ccnc1	EN300-1082819
[15CH3]C(=O)c1cnc2[nH]ncc2c1	EN300-108292
COCCC1(C([15CH3])=O)CCC1	EN300-108310
[15CH3]C(=O)C1=NOC2(CCC2)C1	EN300-1083142
[15CH3]C(=O)C1=NOC2(CCOC2)C1	EN300-1083157
CC(C)(CC1CCOCC1)C([15CH3])=O	EN300-108317
CSCc1cc(C([15CH3])=O)sc1C	EN300-108347
[15CH3]C(=O)C1(C#N)CCCCCCC1	EN300-1083488
[15CH3]C(=O)C1(C#N)COC1	EN300-1083504
[15CH3]C(=O)C1(C#N)CC2CCC(C2)C1	EN300-1083512
[15CH3]C(=O)C1CCN(CC2CC2)CC1	EN300-108356
Cc1cc(C)cc(CCC([15CH3])=O)c1	EN300-108381
[15CH3]C(=O)[C@@H]1C[C@@H]1c1ccccc1	EN300-108383
[15CH3]C(=O)C1CNC(=O)O1	EN300-108388
CCC(CC)(CC)C([15CH3])=O	EN300-108409
COC(=O)C(C)CC([15CH3])=O	EN300-108413
COc1cc(C)c(C([15CH3])=O)c(C)c1	EN300-108416
[15CH3]C(=O)c1cccc2nn[nH]c12	EN300-108423
Cc1cc(C([15CH3])=O)ns1	EN300-108424
Cc1cncc(C)c1C([15CH3])=O	EN300-108460
COc1cc(F)c(F)cc1C([15CH3])=O	EN300-1084745
[15CH3]C(=O)[C@@H]1CCCC[C@@H]1N	EN300-1084785
[15CH3]C(=O)[C@]1(F)C[C@H]1c1ccccc1	EN300-1084824
CC(N)(CC([15CH3])=O)c1ccccc1F	EN300-1084826
CCC1(C([15CH3])=O)CCCCO1	EN300-1085072
[15CH3]C(=O)c1ccc(C(F)F)cn1	EN300-1085124
[15CH3]C(=O)c1cc(C(F)F)ccn1	EN300-1085135
Cc1nc2ccc(C([15CH3])=O)cc2o1	EN300-108567
Cc1nc(N)nc(C)c1C([15CH3])=O	EN300-108587
Cc1c(NC(C)C)cccc1C([15CH3])=O	EN300-108588
[15CH3]C(=O)c1cc2c(s1)CCS(=O)(=O)C2	EN300-108590
Cc1ccc(CC([15CH3])=O)c(Cl)c1	EN300-108600
CCc1ccc(F)c(C([15CH3])=O)c1	EN300-108623
CCC(C)(C)c1ccc(C([15CH3])=O)cc1	EN300-108626
[15CH3]C(=O)CCc1nc(=O)[nH][nH]1	EN300-108662
Cc1nc2c(o1)CCCC2CC([15CH3])=O	EN300-1086656
CC1(OCC([15CH3])=O)CCCC1	EN300-1086657
COc1c(C([15CH3])=O)sc(Cl)c1Cl	EN300-1086661
[15CH3]C(=O)COc1ccccn1	EN300-1086703
[15CH3]C(=O)[C@@H]1CCC[C@H]1C1CC1	EN300-1086768
[15CH3]C(=O)[C@H]1C[C@@H](O)C[C@H]1N	EN300-1086773
[15CH3]C(=O)c1ccc2c(=O)[nH][nH]c2c1	EN300-1086778
C[C@H](CC(F)(F)F)C([15CH3])=O	EN300-1086847
CC(C([15CH3])=O)c1ccc(F)cc1	EN300-1086872
[15CH3]C(=O)c1nc(C2CC2)n[nH]1	EN300-1086915
CCCn1ccc(C([15CH3])=O)n1	EN300-1086959
CC(C)n1ncc(N)c1C([15CH3])=O	EN300-1086963
[15CH3]C(=O)c1ncoc1C1CCOCC1	EN300-1087026
CC1OC(C)(C)OC1(C)C([15CH3])=O	EN300-1087041
[15CH3]C(=O)C1CC2(CNCC2C#N)C1	EN300-1087061
C[C@@H](C(=O)O)[C@H](O)C([15CH3])=O	EN300-1087078
C[C@@H](C([15CH3])=O)[C@H](O)C(=O)O	EN300-1087078
CCC1CCN(C(C)=O)C1C([15CH3])=O	EN300-1087079
[15CH3]C(=O)C1CCCc2cn[nH]c21	EN300-1087111
[15CH3]C(=O)C1(N)CCSCC1	EN300-108712
COc1ccc(C([15CH3])=O)c2sccc12	EN300-1087136
[15CH3]C(=O)c1ccc(-c2ccncc2)s1	EN300-108749
Cc1ncc(C([15CH3])=O)c(O)c1Br	EN300-108838
[15CH3]C(=O)c1c(Cl)ncnc1Cl	EN300-108851
[15CH3]C(=O)c1nccs1	EN300-108867
CC(Oc1ccc(C#N)cc1)C([15CH3])=O	EN300-10887
Cc1ccc(O)c(C([15CH3])=O)n1	EN300-108876
Cc1cc(C(F)(F)F)ccc1C([15CH3])=O	EN300-108908
CC(C)(C)c1ncc(C([15CH3])=O)cn1	EN300-108921
[15CH3]C(=O)CCn1ccc2ccccc21	EN300-10898
Cc1n[nH]c(C([15CH3])=O)c1N	EN300-109022
[15CH3]C(=O)c1ccc(-c2ccco2)o1	EN300-109059
C[C@H]1C[C@]1(F)C([15CH3])=O	EN300-1091380
C[C@@H]1C[C@@]1(F)C([15CH3])=O	EN300-1091381
[15CH3]C(=O)C1(F)CC12CCCCC2	EN300-1091382
[15CH3]C(=O)C1(F)C2CCCCC21	EN300-1091383
